id	miner	hash	time	difficulty	chainwork
2730404	ViaBTC	2c76e7ce3a6c69e57b2c5fa18bfdaab4a3cdb697949058b132613fc45f30605a	2024-08-01 10:22:12	36091366.154128	0000000000000000000000000000000000000000000012e5e759942cddd79e48
2730405	ViaBTC	9b6ebc10a73131300bcc4a7275eb77575a5a1523e3a620d05bf57e025e42d893	2024-08-01 10:24:41	36091366.154128	0000000000000000000000000000000000000000000012e5e9804c39bd596a10
2730406	ViaBTC	12644919ab458708120539b16d1b41d19034ba5ae616e65423b254dfd9714460	2024-08-01 10:27:43	36091366.154128	0000000000000000000000000000000000000000000012e5eba704469cdb35d8
2730407	ViaBTC	c920bb70bb3e9f8bd2f92897095f735f60adc49133092b64e0de44379ba5b842	2024-08-01 10:28:01	36091366.154128	0000000000000000000000000000000000000000000012e5edcdbc537c5d01a0
2730408	Unknown	f24bde9f63e19a348c128aad608f1646f12800f93738a2081aca1af7f01bff01	2024-08-01 10:38:28	36091366.154128	0000000000000000000000000000000000000000000012e5eff474605bdecd68
2730409	F2Pool	7a17fd1ad52e247fb85ecfd5daaef59a885e2c816657891b435d41ba4c33ae32	2024-08-01 10:39:27	36091366.154128	0000000000000000000000000000000000000000000012e5f21b2c6d3b609930
2730410	Unknown	d04b20dd783135fc5ffab9db7d1b0f0fa202067f8fc3c2410b1f877bf6c1ec3e	2024-08-01 10:44:34	36091366.154128	0000000000000000000000000000000000000000000012e5f441e47a1ae264f8
2730411	Unknown	58e366c87ed6263220aa9251bcc03229636f95c19015266b5665281334024d4f	2024-08-01 10:59:44	36091366.154128	0000000000000000000000000000000000000000000012e5f6689c86fa6430c0
2730412	AntPool	064f24c831de76b56039925992839b99334af7b1fac39ae752412ff49d189b0f	2024-08-01 11:00:37	36091366.154128	0000000000000000000000000000000000000000000012e5f88f5493d9e5fc88
2730413	AntPool	30fdcc9c34b0dabb2eba0853592f69824d92b7cf5edf3777f8295ba8964a0c7e	2024-08-01 11:02:43	36091366.154128	0000000000000000000000000000000000000000000012e5fab60ca0b967c850
2730414	F2Pool	b0c046f046fcecd5fcf8e95937a692e98504b1aab33c410ca143a4fd12870a91	2024-08-01 11:07:30	36091366.154128	0000000000000000000000000000000000000000000012e5fcdcc4ad98e99418
2730415	F2Pool	7c1026d2c26f69f3c9bb4c0b096f2dfd250b1c10a3a0944b26777c5cf15012a9	2024-08-01 11:14:09	36091366.154128	0000000000000000000000000000000000000000000012e5ff037cba786b5fe0
2730416	ViaBTC	51b92547b50d704feeb8b82ff9fb24a82c638836231c98f2b8a91e54bbe65485	2024-08-01 11:15:40	36091366.154128	0000000000000000000000000000000000000000000012e6012a34c757ed2ba8
2730417	Unknown	0bebe02d8940475108891566a305a68604d421d86bc6b82d76877f9f6b8dd1aa	2024-08-01 11:16:30	36091366.154128	0000000000000000000000000000000000000000000012e60350ecd4376ef770
2730418	Unknown	2b6541684f5e9da8a4dead0f69e6db8992dd88e8133500676ba0924e849a4852	2024-08-01 11:25:28	36091366.154128	0000000000000000000000000000000000000000000012e60577a4e116f0c338
2730419	Unknown	9c1e9282487e24cd371faf424d330fb4e394810fa8abc57536d727b93599f701	2024-08-01 11:28:32	36091366.154128	0000000000000000000000000000000000000000000012e6079e5cedf6728f00
2730420	F2Pool	4317986ede4b0f45feef65d93fb418efc4cf340b1e359339b0084b2b2a163a83	2024-08-01 11:28:40	36091366.154128	0000000000000000000000000000000000000000000012e609c514fad5f45ac8
2730421	Unknown	2e6def4f81a2f1a23e3bbb20a39ac6e22c211ec3f5e9f50740be65c88c2a0c17	2024-08-01 11:32:23	36091366.154128	0000000000000000000000000000000000000000000012e60bebcd07b5762690
2730422	Unknown	80703459f00d928a1f0daef8d36cd0cd7c046ac8dd3a0c544d8c1bf15194a242	2024-08-01 11:34:05	36091366.154128	0000000000000000000000000000000000000000000012e60e12851494f7f258
2730423	litecoinpool.org	df518d17fdf1815fab394900973b829bf23d8fb6a24e8a0f37db1550e33f2920	2024-08-01 11:34:20	36091366.154128	0000000000000000000000000000000000000000000012e610393d217479be20
2730424	F2Pool	296d8cea2699d8f75d95a341bc263b1ecc5a5c320d6c2f776602f0080fb8a6c5	2024-08-01 11:35:25	36091366.154128	0000000000000000000000000000000000000000000012e6125ff52e53fb89e8
2730425	F2Pool	a24563dd7821172b761cbb6113875c80f522989a561b543280e83875b99c2305	2024-08-01 11:37:25	36091366.154128	0000000000000000000000000000000000000000000012e61486ad3b337d55b0
2730426	AntPool	beec04021c938094fded0a86faeb1f5a63738af1770e1802565a4a5ba4ee7375	2024-08-01 11:40:48	36091366.154128	0000000000000000000000000000000000000000000012e616ad654812ff2178
2730427	Unknown	9a6521cd55468f8443d51340ff83af40d0274c8e8b61d7e4612a30c3116d39b6	2024-08-01 11:41:52	36091366.154128	0000000000000000000000000000000000000000000012e618d41d54f280ed40
2730428	Unknown	457f78080dd2979e6189ceab2a2ed17f55a0ab59ff540503f69a324f0d6e5b42	2024-08-01 11:49:13	36091366.154128	0000000000000000000000000000000000000000000012e61afad561d202b908
2730429	F2Pool	ed8f3378fdbb2ffec4ed7f6c78d3f2129432f1d3fe5c0ab83d3cd2a3577897ac	2024-08-01 11:51:30	36091366.154128	0000000000000000000000000000000000000000000012e61d218d6eb18484d0
2730430	F2Pool	7ed0035c95d6dce9ca56b2bc4b320e93bb967980c9e3edfa080bf08b716d8b6d	2024-08-01 11:51:43	36091366.154128	0000000000000000000000000000000000000000000012e61f48457b91065098
2730431	F2Pool	059147f9d30c03d6823fb86c3ddb4894a1acb06e1bab1d5cda55f15b41c1384e	2024-08-01 11:52:47	36091366.154128	0000000000000000000000000000000000000000000012e6216efd8870881c60
2730432	F2Pool	b51efae37e4784b51f2b082d1c3aa21538a87c23c1cf9a5c4d4083e553545a40	2024-08-01 11:54:33	36091366.154128	0000000000000000000000000000000000000000000012e62395b5955009e828
2730433	ViaBTC	bcbf282965c33c6348416e13e311ca2b219dce5fb268bba773494e37c550cc6f	2024-08-01 11:55:49	36091366.154128	0000000000000000000000000000000000000000000012e625bc6da22f8bb3f0
2730434	ViaBTC	34734c1d281c1adb082544b088f8c5bf607a2c2e23e1d2c57b02b85a66ba3bc4	2024-08-01 11:57:26	36091366.154128	0000000000000000000000000000000000000000000012e627e325af0f0d7fb8
2730435	ViaBTC	245a094a4752cc9f5568c3aa4e304e38f08364e2b7b7d3fbb920743fffe42cb6	2024-08-01 11:57:37	36091366.154128	0000000000000000000000000000000000000000000012e62a09ddbbee8f4b80
2730436	F2Pool	3920adb4feb2ac6100901556703aaec4a5e098e885a99fce00ba84a79aab2694	2024-08-01 12:00:26	36091366.154128	0000000000000000000000000000000000000000000012e62c3095c8ce111748
2730437	F2Pool	08a334c80c64acdcf6ab69ec70ef74d7a0242c100c3cd06e7b1b16fa38afddca	2024-08-01 12:06:50	36091366.154128	0000000000000000000000000000000000000000000012e62e574dd5ad92e310
2730438	F2Pool	e6ee65c2b0e4ef8efa2f0218fcb7d7afc64f495c389cf665ef1131b0992d87ee	2024-08-01 12:09:08	36091366.154128	0000000000000000000000000000000000000000000012e6307e05e28d14aed8
2730439	Unknown	ed0accace25484711fdaa7866abd93fc8fd77a7f5b8e7859ea559db457c769c8	2024-08-01 12:13:30	36091366.154128	0000000000000000000000000000000000000000000012e632a4bdef6c967aa0
2730440	ViaBTC	826164a49e7230b0beb55a6898afb619f2687e70ac08a3edce6df7f226b0abe8	2024-08-01 12:16:47	36091366.154128	0000000000000000000000000000000000000000000012e634cb75fc4c184668
2730441	ViaBTC	0dafa9da8d848f141f13d9996a6f0292ed8b1141bc1cd68e62e7fe37d3c19af2	2024-08-01 12:16:57	36091366.154128	0000000000000000000000000000000000000000000012e636f22e092b9a1230
2730442	Unknown	58fa28010a145ac424f1483ad647b9e0ad001f284b89a9ee395db02782e24a0e	2024-08-01 12:26:20	36091366.154128	0000000000000000000000000000000000000000000012e63918e6160b1bddf8
2730443	Unknown	6ac0f4d19c1d457b428a9e1f61c2e901d01c6d7cbe74c91bf1e28632d25ef93a	2024-08-01 12:27:12	36091366.154128	0000000000000000000000000000000000000000000012e63b3f9e22ea9da9c0
2730444	F2Pool	b25631df5bf4334122b685b3fd2ea6250527d131f538d263426331a91547b1fa	2024-08-01 12:29:05	36091366.154128	0000000000000000000000000000000000000000000012e63d66562fca1f7588
2730445	Unknown	f592c10210b77c1b125fdbcd5c0932bd107a4b7de0dd833d07af78646135467b	2024-08-01 12:34:41	36091366.154128	0000000000000000000000000000000000000000000012e63f8d0e3ca9a14150
2730446	F2Pool	583036bbe1f4dd4207d540ab6021e205378ed2c3736677bc21a670e3f5c25e21	2024-08-01 12:35:34	36091366.154128	0000000000000000000000000000000000000000000012e641b3c64989230d18
2730447	Unknown	9432e473fc7439e4bf5222dae32c6ebce3b8a1106d50f134cc86184e0cf312af	2024-08-01 12:36:57	36091366.154128	0000000000000000000000000000000000000000000012e643da7e5668a4d8e0
2730448	ViaBTC	b41cc245f4a1545bae0dcbbfdfad847bec577c165abc3dd60eda372d573d9535	2024-08-01 12:37:00	36091366.154128	0000000000000000000000000000000000000000000012e6460136634826a4a8
2730449	ViaBTC	23d59616c67ba0bafb77b84c4f08c817ad4fea930e21f83e2b32f2de45c30ada	2024-08-01 12:40:35	36091366.154128	0000000000000000000000000000000000000000000012e64827ee7027a87070
2730450	litecoinpool.org	8faae334b29adb8cf3279d8cc544685f63067491c5a4629da3c94ee318af5833	2024-08-01 12:41:45	36091366.154128	0000000000000000000000000000000000000000000012e64a4ea67d072a3c38
2730451	F2Pool	696dfbaae2626f076165c48ba505a3bd138021b28d034946f454e7577a4c069c	2024-08-01 12:44:36	36091366.154128	0000000000000000000000000000000000000000000012e64c755e89e6ac0800
2730452	F2Pool	8ac87f0eab2e3afc91d28b793d61fa9f555e73f99bd09989a67f8d8614c98b85	2024-08-01 12:47:59	36091366.154128	0000000000000000000000000000000000000000000012e64e9c1696c62dd3c8
2730453	Unknown	a7aef5d19577a331a3733d12f66d4c1bb8e7e88e4e1f3e4ffc22dc76ad3e7a71	2024-08-01 12:48:24	36091366.154128	0000000000000000000000000000000000000000000012e650c2cea3a5af9f90
2730454	ViaBTC	89612a6b259040d7f518259d3d67e170734d4351c0c98b101f1d91d7f6bb6d24	2024-08-01 12:48:58	36091366.154128	0000000000000000000000000000000000000000000012e652e986b085316b58
2730455	ViaBTC	28c8fd13e7dbc8793c3bef2cdc7a6af2dc00ce5c529500ba7f21ca016ebb133a	2024-08-01 12:51:30	36091366.154128	0000000000000000000000000000000000000000000012e655103ebd64b33720
2730456	F2Pool	a9fde1663fb5a0de8065513e949eec810372456c9eb3a476f333e12c870cf56a	2024-08-01 12:51:50	36091366.154128	0000000000000000000000000000000000000000000012e65736f6ca443502e8
2730457	Unknown	659327c1c1713bccb5bc054c4fdff5d57b4d5eed16bf22a8be1d93443c6dc891	2024-08-01 12:55:10	36091366.154128	0000000000000000000000000000000000000000000012e6595daed723b6ceb0
2730458	AntPool	9d64b4780ea9bbc3f5620704d024677e15c727c4e0d4903d6ed7c275903e5468	2024-08-01 12:56:23	36091366.154128	0000000000000000000000000000000000000000000012e65b8466e403389a78
2730459	Unknown	7384bfbe514a11f348fdfe74f4a5a8bd8e992e23858f71ac386b7973d4065b7c	2024-08-01 12:56:31	36091366.154128	0000000000000000000000000000000000000000000012e65dab1ef0e2ba6640
2730460	ViaBTC	fa552af18cded4f12639e3a86c2abbe37f89db4010001ceac261cbcba69321c6	2024-08-01 12:56:32	36091366.154128	0000000000000000000000000000000000000000000012e65fd1d6fdc23c3208
2730461	ViaBTC	43ea837dbc3ddf6a2a41eef5f856b03049ff7cfaaca49d971f338083c365c002	2024-08-01 12:56:44	36091366.154128	0000000000000000000000000000000000000000000012e661f88f0aa1bdfdd0
2730462	Unknown	30d7bb78bbd75b08d3f13a5a14c7a7b7bc44814df500ee4de3a1d9b26ccaf720	2024-08-01 12:59:40	36091366.154128	0000000000000000000000000000000000000000000012e6641f4717813fc998
2730463	Unknown	cef68d923b4743089d0a48781fe483b3ad52289633f80f43e6b7277aa2de1da0	2024-08-01 13:02:50	36091366.154128	0000000000000000000000000000000000000000000012e66645ff2460c19560
2730464	Unknown	917c8956e907f8cef50e6d9cdf304cbca62961f7dc6d186c2fa92c3c627a8262	2024-08-01 13:08:20	36091366.154128	0000000000000000000000000000000000000000000012e6686cb73140436128
2730465	Unknown	b6ea3adea213d3c5f27894c11457f98cf237cfa3797844c00dcd4cd1825d5e43	2024-08-01 13:10:33	36091366.154128	0000000000000000000000000000000000000000000012e66a936f3e1fc52cf0
2730466	litecoinpool.org	7db153db23fdcde34ba47768da5720b96b0f3dfa1e9a18051a9c60df0a4904c8	2024-08-01 13:10:47	36091366.154128	0000000000000000000000000000000000000000000012e66cba274aff46f8b8
2730467	Unknown	f4d9aa77bae15ebf5e789f3435c45a455809d231ef502290239da020e6e06818	2024-08-01 13:12:29	36091366.154128	0000000000000000000000000000000000000000000012e66ee0df57dec8c480
2730468	Sigmapool	5ca3dfd4b8f938e1a78e4992973f5254407a826697a884266b2f70a8b2287e33	2024-08-01 13:23:12	36091366.154128	0000000000000000000000000000000000000000000012e671079764be4a9048
2730469	Unknown	00191ec88fdbc529c6aaf0295a682f9281850d3ca37a8295fd96c517a38c15cc	2024-08-01 13:23:47	36091366.154128	0000000000000000000000000000000000000000000012e6732e4f719dcc5c10
2730470	Unknown	2a4a31de056bb8e574e9627ce65bffcd158478d5ba679a92c51592e5289718a9	2024-08-01 13:26:19	36091366.154128	0000000000000000000000000000000000000000000012e67555077e7d4e27d8
2730471	Unknown	9236d75b3b3b8d8836ff56e6df52b6f28823c20bb97125282b91579298533efb	2024-08-01 13:28:22	36091366.154128	0000000000000000000000000000000000000000000012e6777bbf8b5ccff3a0
2730472	AntPool	8faed35b04a88071aa011aa402b04d4af677d5ec850c912cfbd786091d00b076	2024-08-01 13:30:09	36091366.154128	0000000000000000000000000000000000000000000012e679a277983c51bf68
2730473	Unknown	450ff2083e20734a368fa1b4b00363aa48ffd6a46ace09791685d85b37b4a1c6	2024-08-01 13:31:05	36091366.154128	0000000000000000000000000000000000000000000012e67bc92fa51bd38b30
2730474	Unknown	a2686ea56c86243b4dc8ba134bee9552224d84f0d3ec9344bc034ad6085f13d5	2024-08-01 13:32:34	36091366.154128	0000000000000000000000000000000000000000000012e67defe7b1fb5556f8
2730475	Unknown	c0ca7a3ca4b600c7d93b9ee3251e895b792602a385e84b28c39c8cadf168c820	2024-08-01 13:36:40	36091366.154128	0000000000000000000000000000000000000000000012e680169fbedad722c0
2730476	Unknown	ad192dc79c73ae7e254fed144cc6596034ba15c97156d561cde070f4ea5537de	2024-08-01 13:40:24	36091366.154128	0000000000000000000000000000000000000000000012e6823d57cbba58ee88
2730477	ViaBTC	5f3afa2d4f35edda5c7555535e303d2facf34961ccb643703ce0e0a67eee6f28	2024-08-01 13:42:55	36091366.154128	0000000000000000000000000000000000000000000012e684640fd899daba50
2730478	Unknown	09f451168eca3453709957b1d09a2590f29c4476c83c4723f375b2746105198e	2024-08-01 13:45:15	36091366.154128	0000000000000000000000000000000000000000000012e6868ac7e5795c8618
2730479	F2Pool	d45cf5d84788f57374cee3bd01e48488f8f197e321d2216291b3f1d6f950b0b6	2024-08-01 13:45:18	36091366.154128	0000000000000000000000000000000000000000000012e688b17ff258de51e0
2730480	F2Pool	618df57d3c6d77444c624c512e127909b8ce7917296937b7088f30cd5e97fd62	2024-08-01 13:58:11	36091366.154128	0000000000000000000000000000000000000000000012e68ad837ff38601da8
2730481	Unknown	db56868ee95d383e3e0997018176d43d834d4aeb6df29ef073118bbe0f7f9b59	2024-08-01 14:02:59	36091366.154128	0000000000000000000000000000000000000000000012e68cfef00c17e1e970
2730482	Unknown	b0086942158ca9dd20fc419354b2c58eec24e0a66908c8129ef9dadad6580d23	2024-08-01 14:05:22	36091366.154128	0000000000000000000000000000000000000000000012e68f25a818f763b538
2730483	Unknown	9ec6a2cc271f832cc5a02509232f21c08cc6f5475323362d1c88d15eb938f57d	2024-08-01 14:09:08	36091366.154128	0000000000000000000000000000000000000000000012e6914c6025d6e58100
2730484	Unknown	11768abe5258c99e9079c63a167a2424465a075fe3c1c4cca545b39b06dd3c46	2024-08-01 14:09:29	36091366.154128	0000000000000000000000000000000000000000000012e693731832b6674cc8
2730485	ViaBTC	f4b9eb921a6572cb98e664f5630e1cb7bda3e4f93e6fe64bfbb281db24854d56	2024-08-01 14:09:57	36091366.154128	0000000000000000000000000000000000000000000012e69599d03f95e91890
2730486	Sigmapool	c046b441700d0166635422a794da6e9a0ad8836ddbbe6db001e9049d0d8bc57a	2024-08-01 14:10:59	36091366.154128	0000000000000000000000000000000000000000000012e697c0884c756ae458
2730487	F2Pool	664c7dc3c89ce3fddcd4dd607ecf1f7d908510df9a8517d1f497bbbf407ab65d	2024-08-01 14:12:57	36091366.154128	0000000000000000000000000000000000000000000012e699e7405954ecb020
2730488	Unknown	95badb9efbc8a56498a9ff7f60c0fa1b4c4789cc0e64a09d77a1bedb5367e588	2024-08-01 14:13:13	36091366.154128	0000000000000000000000000000000000000000000012e69c0df866346e7be8
2730489	Unknown	49636b8f2063eff129a941ea5f6586aee741d1a48b0d5ca2ed06bfc9583071f4	2024-08-01 14:13:31	36091366.154128	0000000000000000000000000000000000000000000012e69e34b07313f047b0
2730490	ViaBTC	016fdb93b2afcd614254c1114242cd6d63a0b87dd14e35ba2ea7a3f273a97d1c	2024-08-01 14:17:53	36091366.154128	0000000000000000000000000000000000000000000012e6a05b687ff3721378
2730491	AntPool	c110c710ecc04d30d93da09a01247954f6abaefa4cb4d33fefbb15be8e306532	2024-08-01 14:18:03	36091366.154128	0000000000000000000000000000000000000000000012e6a282208cd2f3df40
2730492	F2Pool	01da7db774603de90638c75e4d5780f39f619de6f6dc9fe656b753df0e347d7f	2024-08-01 14:22:33	36091366.154128	0000000000000000000000000000000000000000000012e6a4a8d899b275ab08
2730493	litecoinpool.org	054cbe13c7d11e452cb7a7aafd3b0a90cf55d90b2c2af23fb498acc80241ee66	2024-08-01 14:22:35	36091366.154128	0000000000000000000000000000000000000000000012e6a6cf90a691f776d0
2730494	Unknown	2ed1ab895ce5852a733dd65a077658c010211f16e0e259503071ef3fb0a63121	2024-08-01 14:27:58	36091366.154128	0000000000000000000000000000000000000000000012e6a8f648b371794298
2730495	AntPool	9ecc186855118485e5e3cdf3966fb9cc7abd4f38d0190d0eea177a6bbce1df4b	2024-08-01 14:28:15	36091366.154128	0000000000000000000000000000000000000000000012e6ab1d00c050fb0e60
2730496	AntPool	97371c2439dfc01b3bacf9b4086ed20bc9de8f6d8b0d8f513986e2923a40e064	2024-08-01 14:29:49	36091366.154128	0000000000000000000000000000000000000000000012e6ad43b8cd307cda28
2730497	Unknown	d0c917480c4d96d6a6f5a88c8d208ab8ba17a5df70f1db1a6a20f8a96e35275d	2024-08-01 14:30:59	36091366.154128	0000000000000000000000000000000000000000000012e6af6a70da0ffea5f0
2730498	Unknown	689dbf78f90437c0e257cb2f8a0b3699b89782c9e474f33ca3fb83bee2fc8fd5	2024-08-01 14:36:31	36091366.154128	0000000000000000000000000000000000000000000012e6b19128e6ef8071b8
2730499	AntPool	65ceff9d7dac8ee2d97e8e532f6f9c8c53796d9edc8c441c001a40ce00dd6869	2024-08-01 14:37:56	36091366.154128	0000000000000000000000000000000000000000000012e6b3b7e0f3cf023d80
2730500	ViaBTC	e29d1e49dce52f71b6be4111b3697f67932c02a3b8e39c96975a38493d855fd7	2024-08-01 14:38:48	36091366.154128	0000000000000000000000000000000000000000000012e6b5de9900ae840948
2730501	ViaBTC	99ae6fe805bc3106bc26a0bc75ba274714f53501a3a06f7a1b252aee37133d7f	2024-08-01 14:42:33	36091366.154128	0000000000000000000000000000000000000000000012e6b805510d8e05d510
2730502	Unknown	9fcfa2068a96e03f61fbf009b652b054681fd7a7f9a9f354540cd14f6264e8d3	2024-08-01 14:44:45	36091366.154128	0000000000000000000000000000000000000000000012e6ba2c091a6d87a0d8
2730503	AntPool	08410af9503be7aa39efc0563f5c6bd42c2e8e78e329dc4312ed1c0b14665c79	2024-08-01 14:47:28	36091366.154128	0000000000000000000000000000000000000000000012e6bc52c1274d096ca0
2730504	F2Pool	474ed8d23e32d795fcf0dd8cd8a01b5349bf263044a017db2826154a85e817b6	2024-08-01 14:50:39	36091366.154128	0000000000000000000000000000000000000000000012e6be7979342c8b3868
2730505	ViaBTC	975cab259f15c524e11da1d9e5de5973471da3b861801c444230ff955c6c0deb	2024-08-01 14:52:18	36091366.154128	0000000000000000000000000000000000000000000012e6c0a031410c0d0430
2730506	Unknown	a6b244517bbc2aea563c79cf758e8bb836d5ad7710f3f4b71e70a7c40fae19e3	2024-08-01 14:52:48	36091366.154128	0000000000000000000000000000000000000000000012e6c2c6e94deb8ecff8
2730507	AntPool	c12483c6b5ea249276525f2064a48b1e7ab83c462be1fea40ca0ca429de0de4c	2024-08-01 14:59:14	36091366.154128	0000000000000000000000000000000000000000000012e6c4eda15acb109bc0
2730508	Unknown	e0439d9792bbcc8853e4ecab48ee4b73fed153798234d52b1c043f5507f5d4dc	2024-08-01 14:59:17	36091366.154128	0000000000000000000000000000000000000000000012e6c7145967aa926788
2730509	AntPool	d2174f836480c2be414256e292f8003f7d7a847c7138affe003e93e6689499e7	2024-08-01 14:59:46	36091366.154128	0000000000000000000000000000000000000000000012e6c93b11748a143350
2730510	Unknown	74a2e10f2a843adc3c7b3b2303e20ecc28eb0bd155cddf53779ec2d0e40a1964	2024-08-01 15:04:25	36091366.154128	0000000000000000000000000000000000000000000012e6cb61c9816995ff18
2730511	Unknown	324ad61130e8e34805a3385c1bf119ebed23a3de8e15efaa17a1dc02eed791ef	2024-08-01 15:05:31	36091366.154128	0000000000000000000000000000000000000000000012e6cd88818e4917cae0
2730512	Unknown	233f1aeb980e3e3823e7d188dce8974a33a862bd03ef207b5d5378c6fb1b7347	2024-08-01 15:05:39	36091366.154128	0000000000000000000000000000000000000000000012e6cfaf399b289996a8
2730513	F2Pool	f93d6fcbf0df8188e1dc83f1879e3d8c793256f08278f5cce8a644ebe0e8e2ab	2024-08-01 15:11:00	36091366.154128	0000000000000000000000000000000000000000000012e6d1d5f1a8081b6270
2730514	F2Pool	962357430123053ca533d1dc95c65cd80185a8f1a702faa882ecea4285d36e15	2024-08-01 15:14:15	36091366.154128	0000000000000000000000000000000000000000000012e6d3fca9b4e79d2e38
2730515	AntPool	3343a4d4211fef7131cd6464edaf45d2472ac158d77ff9e47f829f47af6d90ea	2024-08-01 15:16:06	36091366.154128	0000000000000000000000000000000000000000000012e6d62361c1c71efa00
2730516	Unknown	0e8eb199e2688f0c02a0303d79a8d4cd2d30a126d6eb92218a9819b8f1e10064	2024-08-01 15:16:15	36091366.154128	0000000000000000000000000000000000000000000012e6d84a19cea6a0c5c8
2730517	F2Pool	6b579904cd90c4386e04b7b348ae4a4f5db681e8a72d8bb7104c1b21229cb96c	2024-08-01 15:20:08	36091366.154128	0000000000000000000000000000000000000000000012e6da70d1db86229190
2730518	Unknown	157462d143bad23f8c61e23df5252e21e575b770db2ce3da2d6bc6144fe6a4dd	2024-08-01 15:21:47	36091366.154128	0000000000000000000000000000000000000000000012e6dc9789e865a45d58
2730519	Unknown	0b743c58285866ce3d937df9f60369035aaa46b28baff6838968ee215bbda74f	2024-08-01 15:23:19	36091366.154128	0000000000000000000000000000000000000000000012e6debe41f545262920
2730520	Unknown	7b319d1503d042dfc163e19a9b7a2f2adcb71b5cc189c75ecfb6f4db0d11bd91	2024-08-01 15:24:07	36091366.154128	0000000000000000000000000000000000000000000012e6e0e4fa0224a7f4e8
2730521	ViaBTC	d1a60d0dfa7dbf603fbd1c976434c243e21f0fa3793b869a14bf1c0adf0e725b	2024-08-01 15:26:51	36091366.154128	0000000000000000000000000000000000000000000012e6e30bb20f0429c0b0
2730522	Unknown	281a5301682b90db2573874fbb3de64245631c6cd3ea5917eb187783bffb9450	2024-08-01 15:30:01	36091366.154128	0000000000000000000000000000000000000000000012e6e5326a1be3ab8c78
2730523	litecoinpool.org	b93cc084cebdf677613e93bf495be45a77eb7327e597928f4e2c69dae1146a6f	2024-08-01 15:31:32	36091366.154128	0000000000000000000000000000000000000000000012e6e7592228c32d5840
2730524	Unknown	38f757686e7dfc121a7903bf14dc608e9b02ec8f2ab9a859f9d214e0c90bf924	2024-08-01 15:34:19	36091366.154128	0000000000000000000000000000000000000000000012e6e97fda35a2af2408
2730525	Unknown	4a9438d506117a5fe2c975e47d835130aa0888b2ac65e33b26f56c1cbb8aad90	2024-08-01 15:34:54	36091366.154128	0000000000000000000000000000000000000000000012e6eba692428230efd0
2730526	Unknown	400a76865f1fe3e546db415e91c0673da889dadea5ee9e19aa5dc05ecefb5a6d	2024-08-01 15:44:32	36091366.154128	0000000000000000000000000000000000000000000012e6edcd4a4f61b2bb98
2730527	Sigmapool	6e7f54712f630b5e364c33fae3665c1ac45b95421576d526d091916702900907	2024-08-01 15:44:49	36091366.154128	0000000000000000000000000000000000000000000012e6eff4025c41348760
2730528	ViaBTC	7d173b3b077de0d82a3139351f60fdedb66ea197d67a610694b2e28e76e1bda6	2024-08-01 15:44:51	36091366.154128	0000000000000000000000000000000000000000000012e6f21aba6920b65328
2730529	Unknown	7f009f835bfe89e4afadd539ed4932660274e71e24b66559da04927e34725269	2024-08-01 15:46:23	36091366.154128	0000000000000000000000000000000000000000000012e6f441727600381ef0
2730530	Unknown	a3b1af4f09f2cbdbef230bfa426e8bb93adc9cd1c1cfa251a9550926e2daa0c8	2024-08-01 15:52:46	36091366.154128	0000000000000000000000000000000000000000000012e6f6682a82dfb9eab8
2730531	ViaBTC	f7ae36ad8cb931c1af92526ab34dff3346698b2fd016bd9240f60a51da1e022d	2024-08-01 15:58:58	36091366.154128	0000000000000000000000000000000000000000000012e6f88ee28fbf3bb680
2730532	ViaBTC	4a7296bd1583e671dd5cb1379e410dec9db9d7d0f5441347a7eaa88517c1d8a3	2024-08-01 15:59:52	36091366.154128	0000000000000000000000000000000000000000000012e6fab59a9c9ebd8248
2730533	Unknown	a737dd9e67c85ac8539f298b3ec36415e7f6bd8cdc6171b8cd0d3b32e2b91969	2024-08-01 16:04:46	36091366.154128	0000000000000000000000000000000000000000000012e6fcdc52a97e3f4e10
2730534	ViaBTC	30af075b6cac210076040c2817b0c431f9cb6e424c2f1212386e7238be98518a	2024-08-01 16:05:15	36091366.154128	0000000000000000000000000000000000000000000012e6ff030ab65dc119d8
2730535	Unknown	9628ff187fc80f12290a4150e024e04a24c481e9d1676206701299a508c7cf1f	2024-08-01 16:06:00	36091366.154128	0000000000000000000000000000000000000000000012e70129c2c33d42e5a0
2730536	ViaBTC	d4608ad8bdc7e9e89e6c7093de619cfa38c59841393dfc29cd266f695a7b2f55	2024-08-01 16:09:16	36091366.154128	0000000000000000000000000000000000000000000012e703507ad01cc4b168
2730537	Unknown	a88caab2cbe7f213a43ea247179abb4824d7dafb38a4c41fd75d23a8a6a6263a	2024-08-01 16:10:48	36091366.154128	0000000000000000000000000000000000000000000012e7057732dcfc467d30
2730538	litecoinpool.org	fa84d3b1e8c872c7e4417262d6851f9e733a1d8dc85e44a7a48c3b6bdaf764af	2024-08-01 16:13:34	36091366.154128	0000000000000000000000000000000000000000000012e7079deae9dbc848f8
2730539	AntPool	e0ed4782422d0c2995c5e279d578c87da7fd7f9119de4db9acb9862da007a02e	2024-08-01 16:17:03	36091366.154128	0000000000000000000000000000000000000000000012e709c4a2f6bb4a14c0
2730540	ViaBTC	dfbaf5f6f1b6701dc363df0b683f02c00ec274d615910b160c2f4a3cf8a1da95	2024-08-01 16:25:17	36091366.154128	0000000000000000000000000000000000000000000012e70beb5b039acbe088
